Account_ID,Transaction_Timestamp,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Response,Transaction_Status,Month
204009,2009-07-05T16:27:22Z,2,6,VI,20,C,1020,Approved,Jul
204016,2009-07-29T08:39:50Z,2,6,VI,20,H,1020,Approved,Jul
204017,2009-07-04T14:11:25Z,7,15,MC,20,MPL,1020,Approved,Jul
204047,2009-07-11T00:11:42Z,7,15,MC,20,MCC,1020,Approved,Jul
204048,2009-07-14T13:49:32Z,2,6,VI,20,A,1020,Approved,Jul
204050,2009-07-02T19:27:08Z,2,6,VI,20,H,1020,Approved,Jul
204050,2009-07-07T00:23:23Z,2,6,VI,20,H,1020,Approved,Jul
204055,2009-07-06T06:58:15Z,7,15,MC,20,NULL,1020,Approved,Jul
204073,2009-07-13T16:54:07Z,8,23,AX,21,NULL,1020,Approved,Jul
204092,2009-07-28T13:02:49Z,2,6,VI,20,G,1020,Approved,Jul
204114,2009-07-29T13:30:10Z,2,6,VI,20,C,1020,Approved,Jul
204127,2009-07-09T09:04:04Z,7,15,MC,20,MCW,1020,Approved,Jul
204128,2009-07-13T23:25:26Z,2,6,VI,20,A,1020,Approved,Jul
204147,2009-07-01T10:53:25Z,2,6,VI,25,G,1020,Approved,Jul
204147,2009-07-10T00:13:01Z,2,6,VI,25,G,1020,Approved,Jul
204151,2009-07-05T11:44:53Z,7,15,MC,20,MPL,1020,Approved,Jul
204168,2009-07-08T17:15:07Z,7,15,MC,20,NULL,1020,Approved,Jul
204169,2009-07-30T16:05:33Z,2,6,VI,20,H,1020,Approved,Jul
204197,2009-07-01T22:14:23Z,7,15,MC,35,MDS,1020,Approved,Jul
204197,2009-07-07T16:46:23Z,7,15,MC,35,MDS,1020,Approved,Jul
204197,2009-07-07T16:47:03Z,7,15,MC,20,MDS,1020,Approved,Jul
204209,2009-07-22T00:14:22Z,7,15,MC,20,MWE,1020,Approved,Jul
204260,2009-07-03T16:55:20Z,8,23,AX,21,NULL,1020,Approved,Jul
204311,2009-07-08T18:29:07Z,7,15,MC,20,MPL,1020,Approved,Jul
204323,2009-07-20T00:10:05Z,7,15,MC,20,MPL,1020,Approved,Jul
204366,2009-07-23T08:48:23Z,2,6,VI,20,H,1020,Approved,Jul
204411,2009-07-12T00:09:59Z,2,6,VI,35,A,1020,Approved,Jul
204417,2009-07-18T12:15:52Z,7,15,MC,20,MCW,1020,Approved,Jul
204461,2009-07-26T08:41:26Z,7,15,MC,20,MDG,1020,Approved,Jul
204563,2009-07-09T23:58:13Z,7,15,MC,20,MCC,1020,Approved,Jul
204618,2009-07-08T10:33:52Z,2,6,VI,20,B,1020,Approved,Jul
204651,2009-07-07T00:14:20Z,8,23,AX,21,NULL,1020,Approved,Jul
204706,2009-07-15T20:31:17Z,7,15,MC,20,NULL,1020,Approved,Jul
204749,2009-07-13T11:28:18Z,2,6,VI,20,A,1020,Approved,Jul
204781,2009-07-09T23:08:02Z,2,6,VI,20,C,1020,Approved,Jul
204792,2009-07-01T00:13:44Z,2,6,VI,20,A,1020,Approved,Jul
204792,2009-07-09T16:44:18Z,2,6,VI,20,A,1020,Approved,Jul
204803,2009-07-10T14:32:48Z,2,6,VI,20,A,1020,Approved,Jul
204821,2009-07-02T00:10:42Z,2,6,VI,20,B,1020,Approved,Jul
204821,2009-07-18T00:15:19Z,2,6,VI,20,B,1020,Approved,Jul
204822,2009-07-04T12:33:21Z,2,6,VI,20,B,1020,Approved,Jul
204835,2009-07-31T11:52:19Z,2,6,VI,20,H,1020,Approved,Jul
204836,2009-07-07T14:44:31Z,7,15,MC,20,NULL,1020,Approved,Jul
204847,2009-07-29T23:11:44Z,2,6,VI,20,H,1020,Approved,Jul
204856,2009-07-16T13:54:12Z,8,23,AX,21,NULL,1020,Approved,Jul
204877,2009-07-22T09:34:23Z,2,6,VI,20,C,1020,Approved,Jul
204901,2009-07-09T12:09:36Z,8,23,AX,21,NULL,1020,Approved,Jul
204916,2009-07-28T20:01:51Z,2,6,VI,20,H,1020,Approved,Jul
204920,2009-07-05T19:50:44Z,7,15,MC,20,MDS,1020,Approved,Jul
204951,2009-07-18T16:29:44Z,2,6,VI,20,A,1020,Approved,Jul
204969,2009-07-14T00:12:07Z,2,6,VI,21,D,1020,Approved,Jul
204969,2009-07-30T00:15:04Z,2,6,VI,21,D,1020,Approved,Jul
204995,2009-07-11T00:09:33Z,10,6,DI,20,NULL,1020,Approved,Jul
205003,2009-07-05T11:15:10Z,7,15,MC,20,MDS,1020,Approved,Jul
205003,2009-07-27T10:36:55Z,7,15,MC,20,MDS,1020,Approved,Jul
205038,2009-07-28T17:28:48Z,2,6,VI,20,C,1020,Approved,Jul
205073,2009-07-06T22:23:37Z,7,15,MC,20,MCW,1020,Approved,Jul
205073,2009-07-14T16:43:41Z,7,15,MC,20,MCW,1020,Approved,Jul
205081,2009-07-28T11:22:44Z,2,6,VI,20,H,1020,Approved,Jul
205095,2009-07-19T14:28:11Z,2,6,VI,20,H,1020,Approved,Jul
205111,2009-07-23T17:54:16Z,7,15,MC,20,MDS,1020,Approved,Jul
205114,2009-07-22T07:42:51Z,8,23,AX,21,NULL,1020,Approved,Jul
205166,2009-07-31T17:58:19Z,7,15,MC,20,MCW,1020,Approved,Jul
205167,2009-07-11T14:25:48Z,8,23,AX,21,NULL,1020,Approved,Jul
205172,2009-07-07T00:14:33Z,8,23,AX,35,NULL,1020,Approved,Jul
205205,2009-07-16T11:25:12Z,7,15,MC,20,NULL,1020,Approved,Jul
205220,2009-07-02T22:24:12Z,2,6,VI,20,H,1020,Approved,Jul
205240,2009-07-06T11:39:18Z,2,6,VI,20,C,1020,Approved,Jul
205285,2009-07-12T12:56:59Z,2,6,VI,20,H,1020,Approved,Jul
205285,2009-07-12T13:11:45Z,2,6,VI,20,H,1020,Approved,Jul
205315,2009-07-27T15:49:19Z,2,6,VI,20,C,1020,Approved,Jul
205343,2009-07-02T07:10:56Z,2,6,VI,30,H,1020,Approved,Jul
205343,2009-07-09T10:22:55Z,2,6,VI,30,H,1020,Approved,Jul
205351,2009-07-20T15:54:26Z,7,15,MC,20,MDS,1020,Approved,Jul
205357,2009-07-03T11:56:35Z,2,6,VI,20,H,1020,Approved,Jul
205367,2009-07-13T22:26:39Z,7,15,MC,20,MWE,1020,Approved,Jul
205367,2009-07-27T20:34:04Z,7,15,MC,20,MWE,1020,Approved,Jul
205369,2009-07-26T12:45:54Z,2,6,VI,25,H,1020,Approved,Jul
205396,2009-07-16T20:46:08Z,7,15,MC,20,MCW,1020,Approved,Jul
205396,2009-07-23T19:11:46Z,7,15,MC,20,MCW,1020,Approved,Jul
205448,2009-07-18T12:23:19Z,2,6,VI,20,H,1020,Approved,Jul
205498,2009-07-08T00:44:53Z,7,15,MC,20,MPL,1020,Approved,Jul
205519,2009-07-22T12:25:30Z,2,6,VI,20,H,1020,Approved,Jul
205613,2009-07-06T00:14:13Z,2,6,VI,20,C,1020,Approved,Jul
205653,2009-07-07T00:13:23Z,2,6,VI,20,A,1020,Approved,Jul
205653,2009-07-16T16:03:38Z,2,6,VI,20,A,1020,Approved,Jul
205678,2009-07-19T22:00:47Z,2,6,VI,20,A,1020,Approved,Jul
205686,2009-07-14T00:13:13Z,7,15,MC,20,MCW,1020,Approved,Jul
205687,2009-07-19T13:28:56Z,7,15,MC,20,MDG,1020,Approved,Jul
205688,2009-07-07T17:38:08Z,2,6,VI,20,B,1020,Approved,Jul
205689,2009-07-15T00:17:04Z,2,6,VI,20,A,1020,Approved,Jul
205717,2009-07-12T17:36:16Z,2,6,VI,20,C,1020,Approved,Jul
205717,2009-07-28T00:15:24Z,2,6,VI,20,C,1320,Declined,Jul
205717,2009-07-28T12:22:54Z,2,6,VI,20,C,1320,Declined,Jul
205717,2009-07-29T00:23:08Z,2,6,VI,20,C,1320,Declined,Jul
205717,2009-07-29T12:42:53Z,2,6,VI,20,C,1320,Declined,Jul
205717,2009-07-29T14:08:40Z,2,6,VI,20,C,1320,Declined,Jul
205717,2009-07-30T02:12:14Z,2,6,VI,20,C,1320,Declined,Jul
205717,2009-07-30T14:13:17Z,2,6,VI,20,C,1320,Declined,Jul
205722,2009-07-06T15:32:36Z,7,15,MC,20,NULL,1020,Approved,Jul
205743,2009-07-08T01:05:54Z,8,23,AX,21,NULL,1020,Approved,Jul
205743,2009-07-08T12:21:20Z,8,23,AX,21,NULL,1020,Approved,Jul
205754,2009-07-28T15:30:56Z,10,6,DI,20,NULL,1020,Approved,Jul
205754,2009-07-28T15:35:47Z,10,6,DI,20,NULL,1020,Approved,Jul
205796,2009-07-07T00:09:16Z,7,15,MC,25,MCF,1020,Approved,Jul
205816,2009-07-28T00:13:46Z,8,23,AX,21,NULL,1020,Approved,Jul
205839,2009-07-27T19:20:54Z,7,15,MC,35,MWE,1020,Approved,Jul
205839,2009-07-29T10:39:53Z,7,15,MC,20,MWE,1885,Approved,Jul
205870,2009-07-12T14:31:36Z,2,6,VI,20,C,1020,Approved,Jul
205878,2009-07-28T16:02:20Z,7,15,MC,20,MDS,1020,Approved,Jul
206046,2009-07-13T00:12:52Z,2,6,VI,20,C,1310,Declined,Jul
206053,2009-07-15T00:11:28Z,2,6,VI,20,C,1020,Approved,Jul
206053,2009-07-15T00:11:32Z,2,6,VI,20,C,1020,Approved,Jul
206053,2009-07-31T00:12:05Z,2,6,VI,35,C,1020,Approved,Jul
206053,2009-07-31T00:12:09Z,2,6,VI,35,C,1020,Approved,Jul
206113,2009-07-02T19:21:45Z,8,23,AX,21,NULL,1020,Approved,Jul
206148,2009-07-03T21:21:56Z,2,6,VI,20,C,1020,Approved,Jul
206148,2009-07-17T14:57:58Z,2,6,VI,20,C,1020,Approved,Jul
206170,2009-07-05T15:55:35Z,7,15,MC,20,NULL,1020,Approved,Jul
206195,2009-07-20T17:03:37Z,2,6,VI,20,H,1020,Approved,Jul
206201,2009-07-06T19:31:07Z,10,6,DI,20,NULL,1020,Approved,Jul
206224,2009-07-22T14:49:53Z,2,6,VI,20,G,1020,Approved,Jul
206243,2009-07-22T21:29:55Z,7,15,MC,20,MWE,1020,Approved,Jul
206254,2009-07-31T17:05:07Z,8,23,AX,21,NULL,1020,Approved,Jul
206266,2009-07-24T00:13:36Z,8,23,AX,21,NULL,1020,Approved,Jul
206277,2009-07-05T14:48:41Z,2,6,VI,20,B,1020,Approved,Jul
206278,2009-07-27T21:27:42Z,7,15,MC,20,MDS,1020,Approved,Jul
206289,2009-07-01T07:52:34Z,8,23,AX,21,NULL,1250,Declined,Jul
206289,2009-07-01T20:13:58Z,8,23,AX,21,NULL,1250,Declined,Jul
206289,2009-07-02T08:22:35Z,8,23,AX,21,NULL,1250,Declined,Jul
206295,2009-07-02T00:12:12Z,2,6,VI,20,B,1020,Approved,Jul
206295,2009-07-02T00:12:14Z,2,6,VI,20,B,1020,Approved,Jul
206295,2009-07-18T00:11:57Z,2,6,VI,20,B,1020,Approved,Jul
206295,2009-07-18T00:11:59Z,2,6,VI,20,B,1020,Approved,Jul
206295,2009-07-30T16:43:22Z,2,6,VI,20,B,1020,Approved,Jul
206295,2009-07-30T16:43:25Z,2,6,VI,20,B,1020,Approved,Jul
206300,2009-07-13T20:17:57Z,7,15,MC,20,MCW,1020,Approved,Jul
206306,2009-07-08T20:27:38Z,2,6,VI,20,H,1020,Approved,Jul
206330,2009-07-31T23:29:56Z,2,6,VI,20,B,1020,Approved,Jul
206375,2009-07-07T20:19:50Z,2,6,VI,20,B,1020,Approved,Jul
206422,2009-07-06T09:51:09Z,2,6,VI,20,A,1020,Approved,Jul
206422,2009-07-22T00:16:16Z,2,6,VI,20,A,1020,Approved,Jul
206422,2009-07-30T13:42:58Z,2,6,VI,20,A,1020,Approved,Jul
206441,2009-07-21T11:42:43Z,7,15,MC,20,MEB,1020,Approved,Jul
206447,2009-07-11T00:09:55Z,2,6,VI,20,D,1020,Approved,Jul
206447,2009-07-17T21:20:08Z,2,6,VI,20,D,1020,Approved,Jul
206479,2009-07-13T21:41:30Z,8,23,AX,21,NULL,1020,Approved,Jul
206541,2009-07-17T18:04:07Z,2,6,VI,20,H,1020,Approved,Jul
206589,2009-07-14T00:13:34Z,2,6,VI,20,H,1020,Approved,Jul
206613,2009-07-02T16:23:21Z,7,15,MC,20,MPL,1020,Approved,Jul
206650,2009-07-20T11:35:44Z,2,6,VI,20,B,1020,Approved,Jul
206688,2009-07-14T18:35:08Z,7,15,MC,20,NULL,1020,Approved,Jul
206755,2009-07-14T00:11:25Z,2,6,VI,20,B,1020,Approved,Jul
206755,2009-07-30T00:12:34Z,2,6,VI,20,B,1020,Approved,Jul
206769,2009-07-28T15:56:35Z,7,15,MC,20,MPL,1020,Approved,Jul
206773,2009-07-08T12:25:35Z,7,15,MC,10,NULL,1320,Declined,Jul
206785,2009-07-10T06:35:02Z,2,6,VI,20,H,1020,Approved,Jul
206785,2009-07-17T09:18:12Z,2,6,VI,20,H,1020,Approved,Jul
206800,2009-07-15T13:28:38Z,7,15,MC,20,NULL,1020,Approved,Jul
206869,2009-07-07T12:42:19Z,2,6,VI,20,B,1020,Approved,Jul
206872,2009-07-10T13:47:59Z,8,23,AX,21,NULL,1020,Approved,Jul
206873,2009-07-25T20:03:41Z,7,15,MC,20,MPL,1020,Approved,Jul
206881,2009-07-26T00:12:53Z,7,15,MC,20,MCW,1020,Approved,Jul
206933,2009-07-27T13:23:35Z,10,6,DI,20,NULL,1020,Approved,Jul
206960,2009-07-29T11:34:40Z,2,6,VI,20,A,1020,Approved,Jul
206972,2009-07-27T01:46:09Z,8,23,AX,21,NULL,1020,Approved,Jul
206987,2009-07-26T21:19:44Z,2,6,VI,20,H,1020,Approved,Jul
207004,2009-07-20T20:27:54Z,7,15,MC,20,MWE,1020,Approved,Jul
207014,2009-07-29T09:34:09Z,8,23,AX,21,NULL,1020,Approved,Jul
207039,2009-07-13T10:59:53Z,7,15,MC,20,MCC,1020,Approved,Jul
207043,2009-07-11T06:31:26Z,7,15,MC,20,MWE,1020,Approved,Jul
207058,2009-07-23T15:23:24Z,7,15,MC,50,MCW,1100,Declined,Jul
207062,2009-07-26T20:12:04Z,2,6,VI,20,A,1020,Approved,Jul
207078,2009-07-15T00:11:50Z,2,6,VI,20,C,1020,Approved,Jul
207078,2009-07-31T00:10:02Z,2,6,VI,20,C,1020,Approved,Jul
207106,2009-07-17T13:36:06Z,8,23,AX,21,NULL,1020,Approved,Jul
207120,2009-07-05T20:34:24Z,2,6,VI,20,H,1020,Approved,Jul
207127,2009-07-03T00:15:23Z,8,23,AX,21,NULL,1250,Declined,Jul
207127,2009-07-03T12:45:46Z,8,23,AX,21,NULL,1020,Approved,Jul
207167,2009-07-06T10:39:17Z,8,23,AX,21,NULL,1020,Approved,Jul
207167,2009-07-10T10:22:59Z,8,23,AX,21,NULL,1020,Approved,Jul
207168,2009-07-21T14:05:10Z,10,6,DI,20,NULL,1020,Approved,Jul
207169,2009-07-06T23:49:06Z,2,6,VI,20,H,1020,Approved,Jul
207196,2009-07-26T18:56:43Z,2,6,VI,20,A,1020,Approved,Jul
207212,2009-07-08T15:06:39Z,7,15,MC,20,MPC,1020,Approved,Jul
207275,2009-07-14T10:43:43Z,2,6,VI,20,H,1020,Approved,Jul
207278,2009-07-15T00:11:52Z,2,6,VI,20,B,1020,Approved,Jul
207278,2009-07-22T15:24:28Z,2,6,VI,20,B,1020,Approved,Jul
207286,2009-07-04T00:12:45Z,2,6,VI,20,B,1020,Approved,Jul
207286,2009-07-20T00:09:19Z,2,6,VI,20,B,1020,Approved,Jul
207307,2009-07-10T10:19:40Z,7,15,MC,20,MCW,1020,Approved,Jul
207307,2009-07-22T17:44:59Z,7,15,MC,20,MCW,1020,Approved,Jul
207347,2009-07-29T12:31:51Z,2,6,VI,20,A,1020,Approved,Jul
207421,2009-07-17T11:14:56Z,7,15,MC,20,MPL,1020,Approved,Jul
207441,2009-07-27T16:24:40Z,2,6,VI,20,A,1020,Approved,Jul
207464,2009-07-27T14:04:41Z,2,6,VI,20,G,1020,Approved,Jul
207558,2009-07-26T22:37:04Z,10,6,DI,20,NULL,1020,Approved,Jul
207616,2009-07-23T19:36:20Z,2,6,VI,20,D,1020,Approved,Jul
207673,2009-07-18T00:14:21Z,7,15,MC,20,MCC,1020,Approved,Jul
207771,2009-07-21T21:35:25Z,2,6,VI,20,H,1020,Approved,Jul
207771,2009-07-31T23:13:32Z,2,6,VI,20,H,1020,Approved,Jul
207789,2009-07-29T01:49:54Z,2,6,VI,20,H,1020,Approved,Jul
207796,2009-07-27T22:13:37Z,7,15,MC,20,MEB,1020,Approved,Jul
207819,2009-07-05T18:50:07Z,2,6,VI,25,B,1020,Approved,Jul
207832,2009-07-09T15:26:37Z,8,23,AX,21,NULL,1020,Approved,Jul
207870,2009-07-25T00:13:44Z,7,15,MC,20,MCW,1020,Approved,Jul
207894,2009-07-20T22:54:57Z,8,23,AX,21,NULL,1020,Approved,Jul
207910,2009-07-18T00:23:42Z,7,15,MC,20,NULL,1020,Approved,Jul
207938,2009-07-21T18:49:46Z,2,6,VI,20,H,1020,Approved,Jul
207984,2009-07-08T18:59:14Z,7,15,MC,20,MDG,1020,Approved,Jul
207988,2009-07-01T16:50:41Z,2,6,VI,20,H,1020,Approved,Jul
208019,2009-07-20T11:14:48Z,2,6,VI,20,D,1020,Approved,Jul
208020,2009-07-13T01:23:43Z,2,6,VI,20,A,1020,Approved,Jul
208021,2009-07-07T09:53:48Z,2,6,VI,20,B,1020,Approved,Jul
208033,2009-07-12T23:56:59Z,2,6,VI,20,B,1020,Approved,Jul
208055,2009-07-28T07:52:35Z,8,23,AX,21,NULL,1020,Approved,Jul
208093,2009-07-07T18:42:49Z,2,6,VI,20,D,1020,Approved,Jul
208096,2009-07-07T01:13:14Z,7,15,MC,20,NULL,1020,Approved,Jul
208100,2009-07-12T01:46:26Z,7,15,MC,55,NULL,1320,Declined,Jul
208100,2009-07-12T01:47:57Z,7,15,MC,55,NULL,1320,Declined,Jul
208100,2009-07-12T01:49:13Z,7,15,MC,55,NULL,1320,Declined,Jul
208102,2009-07-09T02:21:14Z,2,6,VI,20,H,1020,Approved,Jul
208109,2009-07-07T12:59:14Z,8,23,AX,21,NULL,1020,Approved,Jul
208109,2009-07-07T13:26:41Z,8,23,AX,21,NULL,1020,Approved,Jul
208142,2009-07-13T12:47:37Z,7,15,MC,20,MPC,1020,Approved,Jul
208192,2009-07-24T18:09:01Z,10,6,DI,20,NULL,1020,Approved,Jul
208201,2009-07-30T14:13:56Z,7,15,MC,20,MCW,1020,Approved,Jul
208260,2009-07-05T15:43:54Z,7,15,MC,20,MCW,1020,Approved,Jul
208270,2009-07-10T09:19:37Z,7,15,MC,20,MPL,1020,Approved,Jul
208281,2009-07-30T19:00:00Z,10,6,DI,20,NULL,1020,Approved,Jul
208304,2009-07-18T12:39:31Z,2,6,VI,20,D,1020,Approved,Jul
208311,2009-07-30T07:55:13Z,2,6,VI,20,D,1320,Declined,Jul
208311,2009-07-30T07:56:15Z,2,6,VI,20,D,1320,Declined,Jul
208311,2009-07-30T08:00:19Z,2,6,VI,20,D,1020,Approved,Jul
208322,2009-07-13T15:48:31Z,7,15,MC,35,MDS,1020,Approved,Jul
208336,2009-07-01T02:44:00Z,2,6,VI,20,G1,1020,Approved,Jul
208337,2009-07-09T13:22:35Z,7,15,MC,20,NULL,1020,Approved,Jul
208351,2009-07-20T19:54:58Z,8,23,AX,21,NULL,1020,Approved,Jul
208383,2009-07-14T16:23:09Z,7,15,MC,20,NULL,1020,Approved,Jul
208389,2009-07-26T18:37:31Z,7,15,MC,20,MCC,1020,Approved,Jul
208423,2009-07-07T22:09:52Z,2,6,VI,20,C,1020,Approved,Jul
208423,2009-07-14T13:23:16Z,2,6,VI,20,C,1020,Approved,Jul
208458,2009-07-07T14:50:14Z,7,15,MC,20,NULL,1020,Approved,Jul
208552,2009-07-26T00:09:22Z,8,23,AX,21,NULL,1020,Approved,Jul
208572,2009-07-11T15:23:51Z,2,6,VI,20,G,1020,Approved,Jul
208598,2009-07-02T00:12:38Z,2,6,VI,20,C,1020,Approved,Jul
208598,2009-07-09T15:50:29Z,2,6,VI,20,C,1020,Approved,Jul
208598,2009-07-15T15:32:07Z,2,6,VI,20,C,1020,Approved,Jul
208648,2009-07-14T00:04:43Z,7,15,MC,20,NULL,1020,Approved,Jul
208685,2009-07-10T08:26:53Z,7,15,MC,35,NULL,1020,Approved,Jul
208685,2009-07-10T08:52:49Z,7,15,MC,20,NULL,1885,Approved,Jul
208685,2009-07-13T16:20:27Z,7,15,MC,35,NULL,1020,Approved,Jul
208696,2009-07-25T15:06:59Z,7,15,MC,20,MDS,1020,Approved,Jul
208719,2009-07-23T11:23:28Z,2,6,VI,20,B,1020,Approved,Jul
208770,2009-07-30T20:41:12Z,7,15,MC,20,MCC,1020,Approved,Jul
208772,2009-07-18T20:58:18Z,7,15,MC,20,MCW,1020,Approved,Jul
208798,2009-07-18T22:01:06Z,7,15,MC,35,NULL,1020,Approved,Jul
208835,2009-07-08T16:53:35Z,2,6,VI,20,H,1020,Approved,Jul
208903,2009-07-09T17:43:28Z,7,15,MC,20,MPL,1020,Approved,Jul
208952,2009-07-08T01:29:31Z,7,15,MC,20,NULL,1020,Approved,Jul
208952,2009-07-08T02:55:55Z,7,15,MC,20,NULL,1020,Approved,Jul
208952,2009-07-16T15:42:55Z,7,15,MC,20,NULL,1020,Approved,Jul
208973,2009-07-13T18:26:19Z,8,23,AX,21,NULL,1020,Approved,Jul
208978,2009-07-26T00:09:24Z,7,15,MC,20,MWE,1020,Approved,Jul
208999,2009-07-24T12:35:49Z,2,6,VI,20,C,1020,Approved,Jul
209007,2009-07-14T13:44:05Z,10,6,DI,20,NULL,1020,Approved,Jul
209012,2009-07-16T10:23:15Z,7,15,MC,20,NULL,1020,Approved,Jul
209016,2009-07-30T13:23:07Z,7,15,MC,20,MPL,1020,Approved,Jul
209032,2009-07-13T10:58:52Z,2,6,VI,20,C,1020,Approved,Jul
209058,2009-07-20T00:13:55Z,8,23,AX,21,NULL,1020,Approved,Jul
209073,2009-07-06T00:45:22Z,2,6,VI,20,H,1020,Approved,Jul
209179,2009-07-26T00:13:50Z,7,15,MC,20,MCW,1020,Approved,Jul
209196,2009-07-13T00:09:47Z,2,6,VI,20,D,1020,Approved,Jul
209199,2009-07-06T20:41:23Z,2,6,VI,20,B,1020,Approved,Jul
209199,2009-07-13T19:51:27Z,2,6,VI,20,B,1020,Approved,Jul
209208,2009-07-29T14:34:49Z,8,23,AX,31,NULL,1020,Approved,Jul
209210,2009-07-03T07:59:59Z,2,6,VI,20,B,1020,Approved,Jul
209210,2009-07-10T11:42:58Z,2,6,VI,20,B,1020,Approved,Jul
209211,2009-07-22T00:40:08Z,2,6,VI,20,B,1020,Approved,Jul
209219,2009-07-11T16:10:40Z,2,6,VI,20,B,1020,Approved,Jul
209220,2009-07-22T00:07:06Z,2,6,VI,20,G,1020,Approved,Jul
209224,2009-07-19T20:02:41Z,2,6,VI,20,C,1020,Approved,Jul
209230,2009-07-27T00:36:01Z,2,6,VI,20,B,1020,Approved,Jul
209234,2009-07-13T14:22:09Z,2,6,VI,20,C,1020,Approved,Jul
209234,2009-07-29T00:14:16Z,2,6,VI,20,C,1020,Approved,Jul
209235,2009-07-13T08:50:55Z,2,6,VI,20,H,1020,Approved,Jul
209239,2009-07-29T16:06:48Z,7,15,MC,20,MCB,1020,Approved,Jul
209241,2009-07-09T05:59:28Z,2,6,VI,20,C,1020,Approved,Jul
209260,2009-07-29T23:19:15Z,8,23,AX,21,NULL,1020,Approved,Jul
209264,2009-07-15T09:06:08Z,2,6,VI,20,A,1020,Approved,Jul
209322,2009-07-11T18:11:36Z,7,15,MC,20,MPL,1020,Approved,Jul
209331,2009-07-08T23:21:02Z,2,6,VI,20,D,1020,Approved,Jul
209338,2009-07-11T21:53:22Z,8,23,AX,21,NULL,1020,Approved,Jul
209338,2009-07-18T23:06:40Z,8,23,AX,21,NULL,1020,Approved,Jul
209349,2009-07-30T16:50:25Z,2,6,VI,20,B,1020,Approved,Jul
209352,2009-07-15T03:26:12Z,2,6,VI,20,H,1020,Approved,Jul
209377,2009-07-14T23:49:39Z,2,6,VI,20,B,1020,Approved,Jul
209387,2009-07-15T00:12:25Z,8,23,AX,21,NULL,1020,Approved,Jul
209408,2009-07-09T12:59:13Z,7,15,MC,20,MPL,1020,Approved,Jul
209408,2009-07-15T20:02:43Z,7,15,MC,20,MPL,1020,Approved,Jul
209408,2009-07-20T16:08:45Z,7,15,MC,20,MPL,1020,Approved,Jul
209467,2009-07-06T14:28:14Z,2,6,VI,20,D,1020,Approved,Jul
209467,2009-07-07T17:50:04Z,2,6,VI,20,D,1020,Approved,Jul
209467,2009-07-23T00:10:40Z,2,6,VI,20,D,1807,Declined,Jul
209467,2009-07-23T12:24:01Z,2,6,VI,20,D,1807,Declined,Jul
209478,2009-07-14T23:22:48Z,8,23,AX,21,NULL,1020,Approved,Jul
209482,2009-07-16T18:03:55Z,2,6,VI,20,C,1020,Approved,Jul
209498,2009-07-26T09:23:30Z,2,6,VI,20,H,1020,Approved,Jul
209500,2009-07-01T00:13:22Z,2,6,VI,20,B,1020,Approved,Jul
209500,2009-07-17T01:13:22Z,2,6,VI,20,B,1020,Approved,Jul
209532,2009-07-08T09:32:03Z,2,6,VI,20,B,1020,Approved,Jul
209532,2009-07-23T09:00:19Z,2,6,VI,20,B,1020,Approved,Jul
209532,2009-07-28T02:13:00Z,2,6,VI,20,B,1020,Approved,Jul
209544,2009-07-17T13:01:39Z,7,15,MC,20,MCW,1020,Approved,Jul
209544,2009-07-18T10:56:20Z,7,15,MC,20,MCW,1020,Approved,Jul
209567,2009-07-06T14:26:10Z,10,6,DI,20,NULL,1020,Approved,Jul
209644,2009-07-24T12:04:40Z,2,6,VI,25,G,1020,Approved,Jul
209680,2009-07-20T12:41:15Z,8,23,AX,21,NULL,1020,Approved,Jul
209724,2009-07-10T21:38:19Z,8,23,AX,21,NULL,1020,Approved,Jul
209744,2009-07-12T13:59:44Z,7,15,MC,20,NULL,1020,Approved,Jul
209786,2009-07-31T12:34:15Z,10,6,DI,20,NULL,1020,Approved,Jul
209806,2009-07-18T01:38:35Z,2,6,VI,20,B,1020,Approved,Jul
209847,2009-07-01T00:13:27Z,2,6,VI,20,A,1020,Approved,Jul
209847,2009-07-17T01:09:13Z,2,6,VI,20,A,1020,Approved,Jul
209882,2009-07-09T10:25:52Z,2,6,VI,55,H,1330,Declined,Jul
209882,2009-07-09T10:27:39Z,2,6,VI,55,H,1330,Declined,Jul
209913,2009-07-29T21:16:40Z,7,15,MC,20,MCW,1020,Approved,Jul
209960,2009-07-07T18:49:35Z,8,23,AX,21,NULL,1020,Approved,Jul
209967,2009-07-14T23:00:43Z,2,6,VI,20,C,1020,Approved,Jul
209967,2009-07-24T18:13:18Z,2,6,VI,20,C,1020,Approved,Jul
209972,2009-07-27T10:09:08Z,2,6,VI,20,G,1020,Approved,Jul
209999,2009-07-06T12:27:31Z,7,15,MC,30,NULL,1020,Approved,Jul
210015,2009-07-25T00:27:04Z,2,6,VI,20,A,1020,Approved,Jul
210016,2009-07-05T22:56:15Z,2,6,VI,20,C,1020,Approved,Jul
210044,2009-07-06T23:01:51Z,2,6,VI,20,H,1020,Approved,Jul
210060,2009-07-05T21:01:22Z,2,6,VI,20,G2,1020,Approved,Jul
210064,2009-07-26T14:31:06Z,10,6,DI,20,NULL,1020,Approved,Jul
210114,2009-07-25T08:42:06Z,7,15,MC,20,MWE,1020,Approved,Jul
210114,2009-07-25T20:42:46Z,7,15,MC,20,MWE,1020,Approved,Jul
210134,2009-07-07T19:26:56Z,2,6,VI,20,B,1020,Approved,Jul
