Account_ID,Transaction_Timestamp,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Response,Transaction_Status,Month
131209,2009-04-27T13:52:04Z,7,15,MC,20,NULL,1420,Declined,Apr
131215,2009-04-15T11:53:53Z,7,15,MC,20,NULL,1020,Approved,Apr
131216,2009-04-22T13:46:57Z,8,18,AX,30,NULL,1020,Approved,Apr
131216,2009-04-23T12:03:21Z,8,18,AX,30,NULL,1020,Approved,Apr
131218,2009-04-24T00:11:58Z,8,18,AX,25,NULL,1020,Approved,Apr
131236,2009-04-26T00:14:23Z,8,18,AX,20,NULL,1020,Approved,Apr
131257,2009-04-25T16:24:16Z,8,18,AX,20,NULL,1020,Approved,Apr
131276,2009-04-18T21:50:21Z,2,6,VI,20,B,1020,Approved,Apr
131278,2009-04-18T20:31:49Z,2,6,VI,20,G2,1020,Approved,Apr
131281,2009-04-14T11:27:41Z,2,6,VI,20,D,1020,Approved,Apr
131286,2009-04-12T21:58:43Z,2,6,VI,20,H,1020,Approved,Apr
131287,2009-04-30T14:02:36Z,2,6,VI,25,H,1020,Approved,Apr
131288,2009-04-01T16:15:20Z,7,15,MC,20,MPL,1020,Approved,Apr
131288,2009-04-01T16:38:09Z,7,15,MC,20,MPL,1020,Approved,Apr
131288,2009-04-02T10:14:38Z,7,15,MC,20,MPL,1020,Approved,Apr
131304,2009-04-10T17:36:40Z,2,6,VI,20,G,1320,Declined,Apr
131304,2009-04-10T17:37:32Z,2,6,VI,20,G,1320,Declined,Apr
131307,2009-04-13T15:38:18Z,2,6,VI,20,H,1020,Approved,Apr
131317,2009-04-18T13:22:04Z,2,6,VI,20,B,1020,Approved,Apr
131342,2009-04-13T13:20:54Z,2,6,VI,20,D,1020,Approved,Apr
131342,2009-04-20T15:19:54Z,2,6,VI,20,D,1020,Approved,Apr
131357,2009-04-06T12:39:08Z,2,6,VI,20,A,1020,Approved,Apr
131357,2009-04-22T00:17:11Z,2,6,VI,20,A,1020,Approved,Apr
131368,2009-04-20T07:12:07Z,8,18,AX,20,NULL,1020,Approved,Apr
131400,2009-04-15T00:10:14Z,7,15,MC,20,NULL,1020,Approved,Apr
131401,2009-04-01T19:26:05Z,10,6,DI,20,NULL,1020,Approved,Apr
131409,2009-04-12T16:59:44Z,2,6,VI,20,B,1020,Approved,Apr
131430,2009-04-12T15:40:34Z,2,6,VI,20,H,1020,Approved,Apr
131443,2009-04-01T16:15:40Z,7,15,MC,20,NULL,1020,Approved,Apr
131477,2009-04-06T19:43:15Z,2,6,VI,20,A,1020,Approved,Apr
131479,2009-04-06T12:38:16Z,2,6,VI,20,B,1020,Approved,Apr
131483,2009-04-14T22:26:53Z,2,6,VI,20,A,1020,Approved,Apr
131501,2009-04-02T00:35:42Z,7,15,MC,20,NULL,1020,Approved,Apr
131501,2009-04-17T08:32:17Z,7,15,MC,20,NULL,1020,Approved,Apr
131549,2009-04-06T17:07:17Z,8,18,AX,20,NULL,1020,Approved,Apr
131574,2009-04-01T06:02:12Z,7,15,MC,25,NULL,1020,Approved,Apr
131579,2009-04-08T13:34:07Z,8,18,AX,20,NULL,1020,Approved,Apr
131580,2009-04-26T15:17:16Z,2,6,VI,20,A,1020,Approved,Apr
131593,2009-04-17T09:39:11Z,7,15,MC,20,NULL,1020,Approved,Apr
131626,2009-04-16T19:05:09Z,2,6,VI,20,A,1020,Approved,Apr
131633,2009-04-30T19:57:32Z,8,18,AX,20,NULL,1020,Approved,Apr
131634,2009-04-27T13:34:21Z,2,6,VI,20,H,1020,Approved,Apr
131673,2009-04-27T04:36:58Z,7,15,MC,20,MCF,1020,Approved,Apr
131677,2009-04-07T20:52:15Z,2,6,VI,20,H,1020,Approved,Apr
131684,2009-04-25T21:13:39Z,7,15,MC,20,NULL,1020,Approved,Apr
131708,2009-04-13T00:13:58Z,2,6,VI,20,A,1020,Approved,Apr
131708,2009-04-20T23:14:54Z,2,6,VI,20,A,1020,Approved,Apr
131714,2009-04-13T12:58:41Z,7,15,MC,20,MCC,1020,Approved,Apr
131720,2009-04-07T19:56:49Z,2,6,VI,20,B,1020,Approved,Apr
131722,2009-04-04T19:37:46Z,2,6,VI,20,B,1020,Approved,Apr
131732,2009-04-04T15:24:54Z,8,18,AX,20,NULL,1020,Approved,Apr
131757,2009-04-24T19:33:39Z,2,6,VI,20,B,1020,Approved,Apr
131775,2009-04-05T21:12:15Z,8,18,AX,20,NULL,1020,Approved,Apr
131777,2009-04-29T20:39:36Z,2,6,VI,20,A,1020,Approved,Apr
131796,2009-04-08T15:40:14Z,8,18,AX,20,NULL,1020,Approved,Apr
131801,2009-04-21T12:28:48Z,10,6,DI,20,NULL,1020,Approved,Apr
131801,2009-04-21T12:35:03Z,10,6,DI,20,NULL,1885,Approved,Apr
131804,2009-04-08T14:31:11Z,7,15,MC,20,NULL,1020,Approved,Apr
131808,2009-04-11T15:51:26Z,10,6,DI,25,NULL,1020,Approved,Apr
131811,2009-04-27T15:56:33Z,8,18,AX,20,NULL,1020,Approved,Apr
131813,2009-04-04T15:21:08Z,2,6,VI,20,B,1020,Approved,Apr
131820,2009-04-24T20:19:19Z,2,6,VI,20,A,1020,Approved,Apr
131821,2009-04-15T10:58:36Z,2,6,VI,20,D,1020,Approved,Apr
131825,2009-04-08T17:27:41Z,2,6,VI,20,G,1020,Approved,Apr
131826,2009-04-07T13:16:25Z,7,15,MC,20,MPL,1020,Approved,Apr
131826,2009-04-22T10:17:04Z,7,15,MC,20,MPL,1020,Approved,Apr
131828,2009-04-20T20:21:04Z,7,15,MC,20,NULL,1020,Approved,Apr
131837,2009-04-18T11:03:57Z,8,18,AX,20,NULL,1020,Approved,Apr
131839,2009-04-06T14:27:36Z,2,6,VI,20,B,1020,Approved,Apr
131863,2009-04-08T12:27:26Z,7,15,MC,20,NULL,1020,Approved,Apr
131886,2009-04-06T16:23:07Z,10,6,DI,25,NULL,1020,Approved,Apr
131893,2009-04-15T17:03:09Z,8,18,AX,20,NULL,1020,Approved,Apr
131916,2009-04-01T09:14:49Z,2,6,VI,20,A,1020,Approved,Apr
131920,2009-04-03T19:54:57Z,7,15,MC,20,NULL,1320,Declined,Apr
131946,2009-04-11T17:14:56Z,2,6,VI,20,B,1020,Approved,Apr
131953,2009-04-02T10:18:31Z,8,18,AX,20,NULL,1020,Approved,Apr
131963,2009-04-02T17:58:04Z,2,6,VI,20,H,1020,Approved,Apr
131963,2009-04-18T00:13:16Z,2,6,VI,20,H,1020,Approved,Apr
131969,2009-04-06T12:24:35Z,2,6,VI,20,H,1020,Approved,Apr
131969,2009-04-13T14:26:28Z,2,6,VI,20,H,1020,Approved,Apr
131971,2009-04-06T08:26:11Z,8,18,AX,20,NULL,1020,Approved,Apr
131975,2009-04-07T08:19:53Z,8,18,AX,20,NULL,1020,Approved,Apr
131985,2009-04-03T11:32:49Z,2,6,VI,20,B,1020,Approved,Apr
131985,2009-04-19T00:09:39Z,2,6,VI,20,B,1020,Approved,Apr
131985,2009-04-29T18:47:09Z,2,6,VI,20,B,1020,Approved,Apr
131995,2009-04-07T15:11:38Z,2,6,VI,20,C,1020,Approved,Apr
131999,2009-04-20T18:42:13Z,8,18,AX,20,NULL,1020,Approved,Apr
132007,2009-04-28T02:08:00Z,7,15,MC,20,NULL,1865,Declined,Apr
132007,2009-04-28T02:12:35Z,7,15,MC,50,NULL,1100,Declined,Apr
132010,2009-04-22T11:20:09Z,2,6,VI,35,C,1020,Approved,Apr
132019,2009-04-21T09:48:33Z,2,6,VI,25,B,1020,Approved,Apr
132034,2009-04-13T00:35:09Z,8,18,AX,20,NULL,1020,Approved,Apr
132035,2009-04-15T20:56:31Z,8,18,AX,20,NULL,1020,Approved,Apr
132038,2009-04-30T20:34:16Z,10,6,DI,20,NULL,1020,Approved,Apr
132044,2009-04-07T11:34:32Z,2,6,VI,25,H,1020,Approved,Apr
132051,2009-04-18T20:22:42Z,7,15,MC,20,MCW,1020,Approved,Apr
132051,2009-04-27T19:49:44Z,7,15,MC,20,MCW,1020,Approved,Apr
132064,2009-04-21T19:24:17Z,7,15,MC,10,NULL,1020,Approved,Apr
132064,2009-04-24T11:50:51Z,7,15,MC,10,NULL,1020,Approved,Apr
132079,2009-04-23T12:53:57Z,2,6,VI,20,G,1020,Approved,Apr
132082,2009-04-22T14:31:10Z,2,6,VI,20,H,1020,Approved,Apr
132090,2009-04-02T14:03:40Z,2,6,VI,20,A,1020,Approved,Apr
132091,2009-04-30T10:13:12Z,7,15,MC,20,NULL,1020,Approved,Apr
132092,2009-04-30T20:07:23Z,8,18,AX,20,NULL,1020,Approved,Apr
132098,2009-04-22T21:32:40Z,2,6,VI,20,A,1020,Approved,Apr
132099,2009-04-16T16:24:09Z,2,6,VI,20,B,1020,Approved,Apr
132104,2009-04-29T22:32:52Z,2,6,VI,20,B,1020,Approved,Apr
132107,2009-04-04T09:47:29Z,10,6,DI,20,NULL,1020,Approved,Apr
132109,2009-04-15T17:34:51Z,2,6,VI,20,H,1020,Approved,Apr
132117,2009-04-17T15:20:23Z,2,6,VI,20,B,1020,Approved,Apr
132120,2009-04-26T11:17:52Z,8,18,AX,20,NULL,1020,Approved,Apr
132124,2009-04-29T17:09:20Z,2,6,VI,20,S,1020,Approved,Apr
132130,2009-04-01T11:30:47Z,2,6,VI,20,H,1020,Approved,Apr
132138,2009-04-28T13:49:36Z,8,18,AX,20,NULL,1020,Approved,Apr
132140,2009-04-16T17:04:23Z,8,18,AX,20,NULL,1020,Approved,Apr
132143,2009-04-23T18:28:36Z,8,18,AX,20,NULL,1020,Approved,Apr
132147,2009-04-02T23:12:20Z,7,15,MC,20,NULL,1020,Approved,Apr
132148,2009-04-30T20:03:34Z,2,6,VI,25,G,1020,Approved,Apr
132183,2009-04-15T04:18:02Z,2,6,VI,20,G2,1020,Approved,Apr
132189,2009-04-08T14:42:10Z,2,6,VI,20,H,1020,Approved,Apr
132190,2009-04-27T14:01:53Z,2,6,VI,20,A,1020,Approved,Apr
132203,2009-04-06T18:00:46Z,2,6,VI,20,H,1020,Approved,Apr
132204,2009-04-27T16:54:40Z,2,6,VI,25,S1,1020,Approved,Apr
132215,2009-04-13T09:18:48Z,2,6,VI,20,B,1020,Approved,Apr
132228,2009-04-25T09:24:40Z,8,18,AX,20,NULL,1020,Approved,Apr
132236,2009-04-15T12:45:37Z,2,6,VI,20,H,1020,Approved,Apr
132253,2009-04-27T21:13:44Z,8,18,AX,35,NULL,1020,Approved,Apr
132253,2009-04-28T09:14:30Z,8,18,AX,20,NULL,1020,Approved,Apr
132257,2009-04-09T13:24:32Z,2,6,VI,20,B,1020,Approved,Apr
132257,2009-04-25T00:11:09Z,2,6,VI,20,B,1020,Approved,Apr
132277,2009-04-24T14:51:18Z,2,6,VI,20,H,1020,Approved,Apr
132278,2009-04-20T02:48:12Z,7,15,MC,20,NULL,1020,Approved,Apr
132278,2009-04-30T17:16:53Z,7,15,MC,20,NULL,1020,Approved,Apr
132284,2009-04-07T19:24:29Z,8,18,AX,20,NULL,1020,Approved,Apr
132312,2009-04-19T23:36:55Z,8,18,AX,20,NULL,1020,Approved,Apr
132315,2009-04-15T10:01:11Z,2,6,VI,20,B,1020,Approved,Apr
132350,2009-04-10T16:21:06Z,7,15,MC,20,NULL,1020,Approved,Apr
132351,2009-04-13T10:41:26Z,2,6,VI,20,A,1020,Approved,Apr
132352,2009-04-27T12:37:46Z,2,6,VI,35,B,1020,Approved,Apr
132352,2009-04-28T08:56:45Z,2,6,VI,20,B,1885,Approved,Apr
132353,2009-04-29T00:21:51Z,8,18,AX,20,NULL,1020,Approved,Apr
132363,2009-04-01T09:10:51Z,10,6,DI,20,NULL,1020,Approved,Apr
132363,2009-04-17T15:45:12Z,10,6,DI,20,NULL,1020,Approved,Apr
132376,2009-04-09T13:21:23Z,2,6,VI,20,C,1020,Approved,Apr
132378,2009-04-16T14:26:18Z,2,6,VI,20,G2,1020,Approved,Apr
132385,2009-04-12T20:46:55Z,2,6,VI,20,H,1020,Approved,Apr
132411,2009-04-08T17:28:20Z,7,15,MC,20,MCC,1020,Approved,Apr
132437,2009-04-13T21:08:51Z,7,15,MC,20,NULL,1020,Approved,Apr
132438,2009-04-22T20:27:13Z,10,6,DI,20,NULL,1020,Approved,Apr
132439,2009-04-12T20:28:41Z,7,15,MC,20,MCW,1020,Approved,Apr
132462,2009-04-14T22:29:55Z,7,15,MC,20,MDS,1020,Approved,Apr
132463,2009-04-17T22:48:08Z,2,6,VI,20,B,1020,Approved,Apr
132477,2009-04-26T14:36:50Z,8,18,AX,20,NULL,1020,Approved,Apr
132484,2009-04-20T16:09:52Z,7,15,MC,20,MEB,1020,Approved,Apr
132484,2009-04-20T16:30:03Z,7,15,MC,20,MEB,1020,Approved,Apr
132499,2009-04-12T12:38:09Z,8,18,AX,20,NULL,1020,Approved,Apr
132501,2009-04-25T13:17:44Z,8,18,AX,20,NULL,1020,Approved,Apr
132524,2009-04-20T23:31:40Z,2,6,VI,20,A,1020,Approved,Apr
132529,2009-04-10T10:52:36Z,7,15,MC,20,NULL,1020,Approved,Apr
132535,2009-04-22T14:17:54Z,2,6,VI,35,H,1020,Approved,Apr
132568,2009-04-29T01:07:23Z,2,6,VI,55,H,1320,Declined,Apr
132568,2009-04-29T01:17:11Z,2,6,VI,55,H,1320,Declined,Apr
132568,2009-04-29T01:19:44Z,2,6,VI,55,H,1320,Declined,Apr
132568,2009-04-29T01:23:08Z,2,6,VI,55,H,1320,Declined,Apr
132568,2009-04-29T01:24:15Z,2,6,VI,55,H,1320,Declined,Apr
132569,2009-04-13T00:12:09Z,2,6,VI,20,C,1020,Approved,Apr
132569,2009-04-29T00:09:52Z,2,6,VI,20,C,1020,Approved,Apr
132571,2009-04-28T18:14:56Z,2,6,VI,20,C,1020,Approved,Apr
132580,2009-04-03T11:09:01Z,2,6,VI,20,D,1020,Approved,Apr
132580,2009-04-19T00:13:25Z,2,6,VI,20,D,1020,Approved,Apr
132628,2009-04-04T21:09:11Z,7,15,MC,20,NULL,1020,Approved,Apr
132654,2009-04-03T19:16:03Z,2,6,VI,35,A,1020,Approved,Apr
132674,2009-04-27T16:32:27Z,2,6,VI,20,D,1020,Approved,Apr
132683,2009-04-02T12:34:16Z,2,6,VI,20,C,1020,Approved,Apr
132683,2009-04-04T12:23:15Z,2,6,VI,20,C,1020,Approved,Apr
132707,2009-04-01T06:03:10Z,2,6,VI,20,A,1420,Declined,Apr
132708,2009-04-12T17:14:36Z,8,18,AX,20,NULL,1020,Approved,Apr
132713,2009-04-23T19:37:34Z,10,6,DI,20,NULL,1020,Approved,Apr
132719,2009-04-08T12:44:16Z,7,15,MC,20,NULL,1020,Approved,Apr
132721,2009-04-29T17:04:29Z,2,6,VI,20,B,1020,Approved,Apr
132729,2009-04-27T09:53:51Z,7,15,MC,20,NULL,1020,Approved,Apr
132730,2009-04-21T19:54:37Z,8,18,AX,20,NULL,1020,Approved,Apr
132735,2009-04-26T09:18:52Z,2,6,VI,20,C,1020,Approved,Apr
132738,2009-04-08T00:13:41Z,2,6,VI,20,C,1020,Approved,Apr
132738,2009-04-24T00:10:13Z,2,6,VI,20,C,1020,Approved,Apr
132742,2009-04-05T18:44:00Z,7,15,MC,10,MCS,1020,Approved,Apr
132760,2009-04-01T00:16:32Z,8,18,AX,20,NULL,1020,Approved,Apr
132760,2009-04-24T08:22:10Z,8,18,AX,20,NULL,1020,Approved,Apr
132774,2009-04-30T17:23:10Z,7,15,MC,20,MPL,1020,Approved,Apr
132806,2009-04-14T00:14:33Z,2,6,VI,20,A,1020,Approved,Apr
132806,2009-04-30T00:14:21Z,2,6,VI,20,A,1020,Approved,Apr
132818,2009-04-27T08:42:27Z,2,6,VI,20,A,1020,Approved,Apr
132824,2009-04-15T13:54:16Z,8,18,AX,20,NULL,1020,Approved,Apr
132844,2009-04-03T11:22:53Z,10,6,DI,25,NULL,1020,Approved,Apr
132856,2009-04-15T13:46:03Z,8,18,AX,20,NULL,1020,Approved,Apr
132860,2009-04-15T18:53:05Z,7,15,MC,20,MCW,1020,Approved,Apr
132862,2009-04-15T19:51:42Z,8,18,AX,20,NULL,1020,Approved,Apr
132869,2009-04-01T21:57:51Z,7,15,MC,20,NULL,1020,Approved,Apr
132891,2009-04-08T16:40:18Z,2,6,VI,20,C,1020,Approved,Apr
132895,2009-04-09T10:05:44Z,7,15,MC,20,NULL,1020,Approved,Apr
132902,2009-04-05T10:28:33Z,7,15,MC,20,MPL,1020,Approved,Apr
132906,2009-04-07T18:02:28Z,2,6,VI,20,B,1020,Approved,Apr
132915,2009-04-10T13:34:53Z,2,6,VI,20,J1,1020,Approved,Apr
132916,2009-04-07T07:22:54Z,2,6,VI,20,H,1020,Approved,Apr
132946,2009-04-09T00:10:24Z,2,6,VI,20,G,1020,Approved,Apr
132946,2009-04-25T00:10:12Z,2,6,VI,20,G,1020,Approved,Apr
132947,2009-04-26T10:28:32Z,2,6,VI,20,B,1020,Approved,Apr
132957,2009-04-12T13:07:29Z,2,6,VI,20,H,1020,Approved,Apr
132962,2009-04-30T09:33:45Z,7,15,MC,20,NULL,1320,Declined,Apr
132962,2009-04-30T09:36:48Z,7,15,MC,20,NULL,1320,Declined,Apr
132962,2009-04-30T09:38:15Z,7,15,MC,20,NULL,1320,Declined,Apr
132966,2009-04-06T14:08:43Z,7,15,MC,20,MCW,1020,Approved,Apr
132967,2009-04-04T11:36:02Z,10,6,DI,25,NULL,1020,Approved,Apr
132996,2009-04-15T10:40:23Z,7,15,MC,20,NULL,1020,Approved,Apr
132996,2009-04-21T09:48:19Z,7,15,MC,20,NULL,1020,Approved,Apr
133001,2009-04-24T00:12:12Z,7,15,MC,20,MCW,1020,Approved,Apr
133002,2009-04-07T13:56:23Z,2,6,VI,20,B,1020,Approved,Apr
133002,2009-04-20T14:46:56Z,2,6,VI,20,B,1020,Approved,Apr
133014,2009-04-06T15:13:01Z,2,6,VI,20,B,1020,Approved,Apr
133018,2009-04-21T18:05:30Z,8,18,AX,20,NULL,1020,Approved,Apr
133018,2009-04-22T11:38:04Z,8,18,AX,20,NULL,1020,Approved,Apr
133050,2009-04-01T10:53:23Z,2,6,VI,20,H,1020,Approved,Apr
133050,2009-04-17T00:15:27Z,2,6,VI,20,H,1020,Approved,Apr
133050,2009-04-27T12:11:28Z,2,6,VI,20,H,1020,Approved,Apr
133058,2009-04-22T16:53:56Z,2,6,VI,20,H,1020,Approved,Apr
133066,2009-04-24T21:07:50Z,2,6,VI,20,B,1020,Approved,Apr
133066,2009-04-28T21:11:12Z,2,6,VI,20,B,1020,Approved,Apr
133066,2009-04-29T20:40:54Z,2,6,VI,20,B,1020,Approved,Apr
133074,2009-04-24T09:41:10Z,2,6,VI,20,H,1020,Approved,Apr
133102,2009-04-06T20:48:32Z,2,6,VI,20,H,1020,Approved,Apr
133102,2009-04-14T12:26:20Z,2,6,VI,20,H,1020,Approved,Apr
133117,2009-04-06T19:54:05Z,10,6,DI,20,NULL,1020,Approved,Apr
133138,2009-04-17T14:13:07Z,7,15,MC,20,NULL,1020,Approved,Apr
133141,2009-04-09T20:55:52Z,7,15,MC,20,NULL,1020,Approved,Apr
133143,2009-04-21T17:46:10Z,7,15,MC,20,NULL,1020,Approved,Apr
133177,2009-04-13T13:41:29Z,2,6,VI,35,G2,1020,Approved,Apr
133177,2009-04-14T11:45:16Z,2,6,VI,20,G2,1885,Approved,Apr
133183,2009-04-10T12:23:44Z,10,6,DI,20,NULL,1020,Approved,Apr
133193,2009-04-18T23:12:03Z,2,6,VI,20,D,1020,Approved,Apr
133194,2009-04-07T20:35:18Z,8,18,AX,25,NULL,1020,Approved,Apr
133194,2009-04-08T08:42:13Z,8,18,AX,25,NULL,1020,Approved,Apr
133196,2009-04-06T10:24:04Z,10,6,DI,20,NULL,1020,Approved,Apr
133230,2009-04-13T15:18:27Z,8,18,AX,20,NULL,1020,Approved,Apr
133242,2009-04-04T16:18:43Z,8,18,AX,20,NULL,1020,Approved,Apr
133257,2009-04-02T10:05:00Z,7,15,MC,20,NULL,1320,Declined,Apr
133257,2009-04-02T10:07:48Z,7,15,MC,20,NULL,1020,Approved,Apr
133282,2009-04-20T00:10:33Z,8,18,AX,20,NULL,1020,Approved,Apr
133290,2009-04-03T18:25:57Z,2,6,VI,20,D,1020,Approved,Apr
133303,2009-04-01T14:11:33Z,7,15,MC,20,MCG,1020,Approved,Apr
133364,2009-04-06T17:27:35Z,2,6,VI,20,A,1020,Approved,Apr
133365,2009-04-05T20:59:41Z,2,6,VI,20,C,1020,Approved,Apr
133375,2009-04-15T12:34:09Z,2,6,VI,20,H,1020,Approved,Apr
133394,2009-04-05T09:05:06Z,10,6,DI,20,NULL,1020,Approved,Apr
133401,2009-04-12T19:01:34Z,2,6,VI,20,H,1020,Approved,Apr
133416,2009-04-27T09:56:57Z,2,6,VI,20,S,1020,Approved,Apr
133440,2009-04-02T18:34:57Z,2,6,VI,20,C,1020,Approved,Apr
133440,2009-04-13T11:07:21Z,2,6,VI,20,C,1020,Approved,Apr
133444,2009-04-13T09:10:28Z,2,6,VI,20,C,1020,Approved,Apr
133444,2009-04-23T09:14:34Z,2,6,VI,20,C,1020,Approved,Apr
133447,2009-04-28T21:21:37Z,2,6,VI,20,C,1020,Approved,Apr
133453,2009-04-08T12:51:06Z,7,15,MC,20,NULL,1020,Approved,Apr
133457,2009-04-05T10:06:38Z,2,6,VI,20,B,1020,Approved,Apr
133468,2009-04-01T21:42:33Z,2,6,VI,20,H,1020,Approved,Apr
133470,2009-04-18T15:46:52Z,2,6,VI,20,A,1020,Approved,Apr
133472,2009-04-30T14:17:07Z,2,6,VI,20,B,1020,Approved,Apr
133475,2009-04-01T17:14:39Z,2,6,VI,20,H,1020,Approved,Apr
133485,2009-04-21T02:39:04Z,2,6,VI,20,C,1020,Approved,Apr
133485,2009-04-29T08:43:01Z,2,6,VI,20,C,1020,Approved,Apr
133485,2009-04-29T11:12:42Z,2,6,VI,20,C,1020,Approved,Apr
133498,2009-04-07T13:46:53Z,2,6,VI,20,G,1020,Approved,Apr
133507,2009-04-17T14:22:53Z,2,6,VI,20,B,1020,Approved,Apr
133523,2009-04-20T09:59:34Z,7,15,MC,20,MPL,1020,Approved,Apr
133534,2009-04-03T11:31:04Z,2,6,VI,20,H,1020,Approved,Apr
133534,2009-04-19T00:13:14Z,2,6,VI,20,H,1020,Approved,Apr
133560,2009-04-14T20:37:40Z,2,6,VI,35,G2,1020,Approved,Apr
133560,2009-04-15T08:48:47Z,2,6,VI,25,G2,1885,Approved,Apr
133577,2009-04-12T22:47:36Z,2,6,VI,25,NULL,1020,Approved,Apr
133603,2009-04-20T18:38:52Z,7,15,MC,20,MCC,1020,Approved,Apr
133609,2009-04-24T15:06:49Z,2,6,VI,20,B,1020,Approved,Apr
133624,2009-04-25T14:01:58Z,7,15,MC,20,NULL,1020,Approved,Apr
133653,2009-04-09T00:11:02Z,2,6,VI,20,B,1020,Approved,Apr
133653,2009-04-25T00:10:58Z,2,6,VI,20,B,1020,Approved,Apr
133676,2009-04-23T21:40:19Z,2,6,VI,20,H,1320,Declined,Apr
133679,2009-04-01T16:51:29Z,2,6,VI,20,C,1020,Approved,Apr
133679,2009-04-15T19:51:25Z,2,6,VI,20,C,1020,Approved,Apr
133714,2009-04-03T19:17:25Z,10,6,DI,20,NULL,1020,Approved,Apr
133751,2009-04-24T12:03:47Z,8,18,AX,20,NULL,1020,Approved,Apr
133755,2009-04-12T18:42:30Z,2,6,VI,20,G,1020,Approved,Apr
133757,2009-04-16T13:43:01Z,7,15,MC,20,NULL,1020,Approved,Apr
133761,2009-04-13T17:06:31Z,7,15,MC,20,NULL,1020,Approved,Apr
133775,2009-04-30T19:09:54Z,10,6,DI,20,NULL,1020,Approved,Apr
133777,2009-04-15T00:15:01Z,10,6,DI,20,NULL,1020,Approved,Apr
133788,2009-04-24T21:36:21Z,7,15,MC,20,MPL,1020,Approved,Apr
133797,2009-04-13T14:19:44Z,2,6,VI,20,G1,1020,Approved,Apr
133800,2009-04-25T21:59:33Z,2,6,VI,20,H,1020,Approved,Apr
133814,2009-04-11T22:19:04Z,2,6,VI,20,H,1020,Approved,Apr
133820,2009-04-06T00:42:31Z,2,6,VI,20,H,1020,Approved,Apr
133820,2009-04-22T00:15:29Z,2,6,VI,20,H,1060,Declined,Apr
133820,2009-04-22T10:23:29Z,2,6,VI,20,H,1060,Declined,Apr
133820,2009-04-22T11:34:14Z,2,6,VI,20,H,1060,Declined,Apr
133820,2009-04-22T23:44:08Z,2,6,VI,20,H,1060,Declined,Apr
133829,2009-04-26T12:30:05Z,2,6,VI,20,G2,1020,Approved,Apr
133849,2009-04-03T17:29:29Z,2,6,VI,20,A,1020,Approved,Apr
133857,2009-04-01T17:39:01Z,2,6,VI,20,D,1020,Approved,Apr
133860,2009-04-08T10:38:15Z,8,18,AX,20,NULL,1020,Approved,Apr
133876,2009-04-03T02:21:16Z,2,6,VI,20,C,1020,Approved,Apr
133876,2009-04-11T08:41:55Z,2,6,VI,35,C,1020,Approved,Apr
133876,2009-04-11T21:42:00Z,2,6,VI,35,C,1020,Approved,Apr
133876,2009-04-27T00:12:50Z,2,6,VI,35,C,1020,Approved,Apr
133880,2009-04-26T09:28:47Z,2,6,VI,20,B,1020,Approved,Apr
133892,2009-04-07T15:14:32Z,8,18,AX,20,NULL,1020,Approved,Apr
133896,2009-04-06T11:13:27Z,10,6,DI,20,NULL,1020,Approved,Apr
133903,2009-04-14T11:31:35Z,2,6,VI,20,H,1020,Approved,Apr
133903,2009-04-23T18:46:50Z,2,6,VI,20,H,1020,Approved,Apr
133919,2009-04-03T14:59:30Z,7,15,MC,20,MPL,1020,Approved,Apr
133920,2009-04-21T09:56:54Z,2,6,VI,20,H,1020,Approved,Apr
133939,2009-04-07T14:09:24Z,7,15,MC,20,MPL,1020,Approved,Apr
133952,2009-04-01T00:12:22Z,2,6,VI,20,B,1020,Approved,Apr
133952,2009-04-17T00:09:58Z,2,6,VI,20,B,1020,Approved,Apr
133953,2009-04-06T00:40:10Z,2,6,VI,21,A,1020,Approved,Apr
133953,2009-04-21T23:14:51Z,2,6,VI,21,A,1020,Approved,Apr
133954,2009-04-03T14:19:09Z,10,6,DI,20,NULL,1020,Approved,Apr
133962,2009-04-29T13:55:40Z,2,6,VI,20,G,1020,Approved,Apr
133965,2009-04-03T17:03:12Z,2,6,VI,20,B,1020,Approved,Apr
133988,2009-04-22T16:14:03Z,2,6,VI,20,G,1020,Approved,Apr
134005,2009-04-05T16:32:30Z,10,6,DI,20,NULL,1020,Approved,Apr
134012,2009-04-02T17:00:13Z,10,6,DI,20,NULL,1020,Approved,Apr
134022,2009-04-16T11:29:49Z,2,6,VI,20,H,1020,Approved,Apr
134022,2009-04-24T11:23:21Z,2,6,VI,20,H,1020,Approved,Apr
134030,2009-04-05T00:11:27Z,2,6,VI,20,B,1020,Approved,Apr
134033,2009-04-27T17:02:52Z,8,18,AX,20,NULL,1020,Approved,Apr
134034,2009-04-20T10:41:35Z,2,6,VI,20,C,1020,Approved,Apr
134035,2009-04-04T12:23:19Z,7,15,MC,20,NULL,1020,Approved,Apr
134048,2009-04-10T17:15:08Z,2,6,VI,20,H,1020,Approved,Apr
134057,2009-04-01T16:42:59Z,8,18,AX,20,NULL,1020,Approved,Apr
134059,2009-04-28T09:35:39Z,8,18,AX,20,NULL,1020,Approved,Apr
134071,2009-04-01T10:33:05Z,7,15,MC,20,NULL,1020,Approved,Apr
134072,2009-04-22T19:01:14Z,2,6,VI,20,C,1020,Approved,Apr
134072,2009-04-30T21:15:33Z,2,6,VI,20,C,1020,Approved,Apr
134075,2009-04-12T00:13:51Z,8,18,AX,20,NULL,1020,Approved,Apr
